AÑO,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,ESTRATO,P204,P207,P208A
2023,019246,021,11,12,200701,3,1,1,20
2023,019246,021,11,13,200701,3,1,2,1
2023,019246,021,11,14,200701,3,1,2,36
2023,019246,039,11,01,200701,3,1,1,41
2023,019246,039,11,02,200701,3,1,2,40
2023,019246,039,11,03,200701,3,1,2,12
2023,019246,039,11,04,200701,3,1,1,8
2023,019246,074,11,01,200701,3,1,2,93
2023,019246,074,11,02,200701,3,1,1,73
2023,019246,092,11,01,200701,3,1,1,67
2023,019246,110,11,01,200701,3,1,1,67
2023,019246,110,11,02,200701,3,1,2,59
2023,019246,110,11,03,200701,3,1,2,31
2023,019246,110,11,04,200701,3,1,1,26
2023,019246,110,11,05,200701,3,1,2,87
2023,019247,002,12,01,200501,3,1,2,26
2023,019247,002,12,02,200501,3,1,1,3
2023,019247,002,22,01,200501,3,1,2,28
2023,019247,002,22,02,200501,3,1,2,6
2023,019247,013,11,01,200501,3,1,1,49
2023,019247,013,11,02,200501,3,1,2,51
2023,019247,013,11,03,200501,3,1,2,26
2023,019247,013,11,04,200501,3,1,1,20
2023,019247,013,11,05,200501,3,1,1,14
2023,019247,036,11,01,200501,3,1,2,48
2023,019247,036,11,02,200501,3,1,1,49
2023,019247,036,11,03,200501,3,1,1,14
2023,019247,036,11,04,200501,3,1,2,4
2023,019247,036,11,05,200501,3,1,1,66
2023,019247,047,11,01,200501,3,1,1,47
2023,019247,047,11,02,200501,3,1,2,51
2023,019247,047,11,03,200501,3,1,2,21
2023,019247,047,11,04,200501,3,1,1,18
2023,019247,047,11,05,200501,3,1,1,12
2023,019247,058,11,01,200501,3,1,1,63
2023,019247,058,11,02,200501,3,1,2,50
2023,019247,058,11,03,200501,3,1,1,32
2023,019247,069,11,01,200501,3,1,2,49
2023,019247,069,11,02,200501,3,1,1,22
2023,019247,069,11,03,200501,3,1,2,16
2023,019247,069,11,04,200501,3,1,1,15
2023,019247,069,11,05,200501,3,1,1,28
2023,019247,069,11,06,200501,3,1,2,24
2023,019247,069,11,07,200501,3,1,2,5
2023,019248,020,11,01,200105,3,1,1,53
2023,019248,041,11,01,200105,3,1,1,55
2023,019248,041,11,02,200105,3,1,2,47
2023,019248,041,11,03,200105,3,1,2,26
2023,019248,041,11,04,200105,3,1,1,18
2023,019248,041,11,05,200105,3,1,1,19
2023,019248,061,11,01,200105,3,1,1,89
2023,019248,061,11,02,200105,3,1,2,67
2023,019248,061,11,03,200105,3,1,2,47
2023,019248,082,13,01,200105,3,1,1,67
2023,019248,082,13,02,200105,3,1,2,62
2023,019248,082,13,03,200105,3,1,1,22
2023,019248,082,23,01,200105,3,1,1,33
2023,019248,082,23,02,200105,3,1,2,29
2023,019248,082,23,03,200105,3,1,2,9
2023,019248,082,23,04,200105,3,1,1,7
2023,019248,082,23,05,200105,3,1,2,2
2023,019248,082,33,01,200105,3,1,2,31
2023,019248,082,33,02,200105,3,1,1,35
2023,019248,082,33,03,200105,3,1,2,13
2023,019248,082,33,04,200105,3,1,2,11
2023,019248,082,33,05,200105,3,1,1,7
2023,019248,082,33,06,200105,3,1,2,4
2023,019248,103,11,01,200105,3,1,2,51
2023,019248,103,11,02,200105,3,1,2,31
2023,019248,103,11,03,200105,3,1,2,30
2023,019248,103,11,04,200105,3,1,2,9
2023,019248,103,11,05,200105,3,1,2,4
2023,019248,103,11,06,200105,3,1,2,4
2023,019248,103,11,07,200105,3,1,1,21
2023,019248,146,11,01,200105,3,1,1,37
2023,019249,019,11,01,200501,3,1,2,42
2023,019249,019,11,02,200501,3,1,1,43
2023,019249,019,11,03,200501,3,1,2,22
2023,019249,019,11,04,200501,3,1,1,19
2023,019249,019,11,05,200501,3,1,2,18
2023,019249,019,11,06,200501,3,1,2,12
2023,019249,037,11,01,200501,3,1,1,45
2023,019249,037,11,02,200501,3,1,2,42
2023,019249,037,11,03,200501,3,1,2,19
2023,019249,037,11,04,200501,3,1,2,10
2023,019249,037,11,05,200501,3,1,2,7
2023,019249,072,11,01,200501,3,1,1,42
2023,019249,072,11,02,200501,3,1,2,45
2023,019249,072,11,03,200501,3,1,2,27
2023,019249,072,11,04,200501,3,1,1,19
2023,019249,072,11,05,200501,3,1,1,15
2023,019249,072,11,06,200501,3,1,1,7
2023,019249,072,11,07,200501,3,1,1,29
2023,019249,072,11,08,200501,3,1,2,21
2023,019249,072,11,09,200501,3,1,2,2
2023,019249,072,11,10,200501,3,1,2,22
2023,019249,072,11,11,200501,3,1,1,23
2023,019249,072,11,12,200501,3,1,1,3
2023,019249,072,11,13,200501,3,1,2,0
2023,019249,091,11,01,200501,3,1,2,55
2023,019249,091,11,02,200501,3,1,1,62
2023,019249,091,11,03,200501,3,1,1,34
2023,019249,110,11,01,200501,3,1,1,56
2023,019249,110,11,02,200501,3,1,2,52
2023,019249,110,11,03,200501,3,1,2,25
2023,019249,110,11,04,200501,3,1,1,1
2023,019249,127,11,01,200501,3,1,2,44
2023,019249,127,11,02,200501,3,1,1,24
2023,019249,127,11,03,200501,3,1,1,33
2023,019250,018,11,01,200601,2,1,2,39
2023,019250,018,11,02,200601,2,1,1,9
2023,019250,032,11,01,200601,2,1,1,25
2023,019250,032,11,02,200601,2,1,2,32
2023,019250,032,11,03,200601,2,1,2,4
2023,019250,044,11,01,200601,2,1,2,33
2023,019250,044,11,02,200601,2,1,1,37
2023,019250,044,11,03,200601,2,1,1,9
2023,019250,058,11,01,200601,2,1,2,40
2023,019250,058,11,02,200601,2,1,2,17
2023,019250,058,11,03,200601,2,1,2,8
2023,019250,072,11,01,200601,2,1,1,43
2023,019250,072,11,02,200601,2,1,2,41
2023,019250,072,11,03,200601,2,1,1,20
2023,019250,072,11,04,200601,2,1,2,12
2023,019250,072,11,05,200601,2,1,1,6
2023,019250,086,11,01,200601,2,1,1,32
2023,019250,086,11,02,200601,2,1,2,29
2023,019250,086,11,03,200601,2,1,1,9
2023,019250,086,11,04,200601,2,1,2,2
2023,019251,017,11,01,200114,4,1,2,85
2023,019251,040,11,01,200114,4,1,2,46
2023,019251,040,11,02,200114,4,1,2,20
2023,019251,040,11,03,200114,4,1,1,10
2023,019251,040,11,04,200114,4,1,1,7
2023,019251,059,11,01,200114,4,1,1,42
2023,019251,059,11,02,200114,4,1,2,38
2023,019251,059,11,03,200114,4,1,1,18
2023,019251,059,11,04,200114,4,1,1,11
2023,019251,100,11,01,200114,4,1,2,63
2023,019251,120,11,01,200114,4,1,2,60
2023,019251,141,11,01,200114,4,1,1,48
2023,019251,141,11,02,200114,4,1,2,40
2023,019251,141,11,03,200114,4,1,1,20
2023,019251,141,11,04,200114,4,1,2,18
2023,019251,141,11,05,200114,4,1,2,10
2023,019252,018,11,01,200805,5,1,1,64
2023,019252,018,11,02,200805,5,1,2,66
2023,019252,018,11,03,200805,5,1,2,25
2023,019252,018,11,04,200805,5,1,1,31
2023,019252,018,11,05,200805,5,1,2,25
2023,019252,018,11,06,200805,5,1,1,6
2023,019252,018,11,07,200805,5,1,2,3
2023,019252,018,11,08,200805,5,1,2,1
2023,019252,038,11,01,200805,5,1,1,43
2023,019252,038,11,02,200805,5,1,2,43
2023,019252,038,11,03,200805,5,1,2,21
2023,019252,038,11,04,200805,5,1,2,16
2023,019252,038,11,05,200805,5,1,1,10
2023,019252,038,11,06,200805,5,1,1,2
2023,019252,054,11,01,200805,5,1,1,37
2023,019252,074,11,01,200805,5,1,1,41
2023,019252,074,11,02,200805,5,1,2,43
2023,019252,074,11,03,200805,5,1,1,19
2023,019252,074,11,04,200805,5,1,2,14
2023,019252,074,11,05,200805,5,1,2,10
2023,019252,074,11,06,200805,5,1,1,23
2023,019252,074,11,07,200805,5,1,2,24
2023,019252,074,11,08,200805,5,1,2,1
2023,019252,095,11,01,200805,5,1,1,29
2023,019252,095,11,02,200805,5,1,2,28
2023,019252,095,11,03,200805,5,1,1,7
2023,019252,095,11,04,200805,5,1,1,2
2023,019252,148,11,01,200805,5,1,2,82
2023,019252,148,11,02,200805,5,1,2,52
2023,019253,005,11,01,200501,3,1,1,66
2023,019253,005,11,02,200501,3,1,2,59
2023,019253,005,11,03,200501,3,1,1,66
2023,019253,005,11,04,200501,3,1,2,14
2023,019253,017,11,01,200501,3,1,1,63
2023,019253,017,11,02,200501,3,1,2,61
2023,019253,017,11,03,200501,3,1,1,29
2023,019253,017,11,04,200501,3,1,1,22
2023,019253,017,11,05,200501,3,1,1,33
2023,019253,017,11,06,200501,3,1,2,33
2023,019253,017,11,07,200501,3,1,1,1
2023,019253,017,11,08,200501,3,1,1,27
2023,019253,017,11,09,200501,3,1,2,23
2023,019253,017,11,10,200501,3,1,2,3
2023,019253,017,11,11,200501,3,1,2,35
2023,019253,017,11,12,200501,3,1,1,32
2023,019253,017,11,13,200501,3,1,2,1
2023,019253,040,11,01,200501,3,1,1,54
2023,019253,040,11,02,200501,3,1,2,56
2023,019253,040,11,03,200501,3,1,1,20
2023,019253,040,11,04,200501,3,1,2,17
2023,019253,052,11,01,200501,3,1,2,65
2023,019253,077,11,01,200501,3,1,1,52
2023,019253,077,11,02,200501,3,1,2,51
2023,019253,077,11,03,200501,3,1,1,30
2023,019253,077,11,04,200501,3,1,2,12
2023,019253,088,11,01,200501,3,1,1,57
2023,019253,088,11,02,200501,3,1,1,28
2023,019253,088,11,03,200501,3,1,2,27
2023,019254,008,11,01,200601,2,1,2,33
2023,019254,008,11,02,200601,2,1,1,38
2023,019254,008,11,03,200601,2,1,2,15
2023,019254,008,11,04,200601,2,1,2,12
2023,019254,008,11,05,200601,2,1,2,9
2023,019254,021,11,01,200601,2,1,2,49
2023,019254,021,11,02,200601,2,1,1,24
2023,019254,021,11,03,200601,2,1,2,27
2023,019254,021,11,04,200601,2,1,1,28
2023,019254,021,11,05,200601,2,1,2,6
2023,019254,021,11,06,200601,2,1,1,1
2023,019254,036,11,01,200601,2,1,2,44
2023,019254,036,11,02,200601,2,1,1,46
2023,019254,036,11,03,200601,2,1,1,20
2023,019254,036,11,04,200601,2,1,2,17
2023,019254,036,11,05,200601,2,1,1,12
2023,019254,060,11,01,200601,2,1,1,57
2023,019254,072,11,01,200601,2,1,2,39
2023,019254,072,11,02,200601,2,1,1,39
2023,019254,072,11,03,200601,2,1,1,19
2023,019254,072,11,04,200601,2,1,2,15
2023,019254,072,11,05,200601,2,1,2,2
2023,019254,084,11,01,200601,2,1,1,44
2023,019254,084,11,02,200601,2,1,2,44
2023,019254,084,11,03,200601,2,1,1,22
2023,019254,084,11,04,200601,2,1,1,18
2023,019254,084,11,05,200601,2,1,1,3
2023,019256,001,11,01,200107,5,1,1,80
2023,019256,019,11,01,200107,5,1,1,53
2023,019256,019,11,02,200107,5,1,2,23
2023,019256,019,11,03,200107,5,1,2,15
2023,019256,019,11,04,200107,5,1,2,20
2023,019256,019,11,05,200107,5,1,1,22
2023,019256,019,11,06,200107,5,1,2,3
2023,019256,019,11,07,200107,5,1,2,18
2023,019256,019,11,08,200107,5,1,1,25
2023,019256,038,11,01,200107,5,1,1,52
2023,019256,038,11,02,200107,5,1,2,50
2023,019256,038,11,03,200107,5,2,2,20
2023,019256,038,11,04,200107,5,2,1,24
2023,019256,038,11,05,200107,5,2,1,1
2023,019256,038,11,06,200107,5,2,1,23
2023,019256,038,11,07,200107,5,2,2,22
2023,019256,074,11,01,200107,5,1,1,52
2023,019256,074,11,02,200107,5,1,2,51
2023,019256,074,11,03,200107,5,1,2,21
2023,019256,074,11,04,200107,5,1,2,13
2023,019256,092,11,01,200107,5,1,1,91
2023,019256,092,11,02,200107,5,1,2,87
2023,019256,092,11,03,200107,5,1,1,38
2023,019256,111,11,01,200107,5,1,2,48
2023,019256,111,11,02,200107,5,1,1,53
2023,019256,111,11,03,200107,5,1,1,32
2023,019256,111,11,04,200107,5,1,1,19
2023,019256,111,11,05,200107,5,1,2,17
2023,019256,111,11,06,200107,5,1,2,14
2023,019258,009,11,01,200701,3,1,1,63
2023,019258,009,11,02,200701,3,1,2,58
2023,019258,009,11,03,200701,3,1,2,36
2023,019258,009,11,04,200701,3,1,2,26
2023,019258,035,11,01,200701,3,1,2,37
2023,019258,035,11,02,200701,3,1,1,17
2023,019258,035,11,03,200701,3,1,2,10
2023,019258,035,11,04,200701,3,1,2,7
2023,019258,035,11,05,200701,3,1,2,20
2023,019258,035,11,06,200701,3,1,2,2
2023,019258,085,11,01,200701,3,1,2,56
2023,019258,110,11,01,200701,3,1,1,55
2023,019258,110,11,02,200701,3,1,2,54
2023,019258,110,11,03,200701,3,1,2,22
2023,019258,157,11,01,200701,3,1,1,50
2023,019258,157,11,02,200701,3,1,2,41
2023,019258,157,11,03,200701,3,1,1,11
2023,019259,038,11,01,200501,3,1,1,67
2023,019259,054,11,01,200501,3,1,1,53
2023,019259,054,11,02,200501,3,1,2,54
2023,019259,054,11,03,200501,3,1,2,30
2023,019259,054,11,04,200501,3,1,2,22
2023,019259,074,11,01,200501,3,1,2,59
2023,019259,074,11,02,200501,3,1,1,59
2023,019259,074,11,03,200501,3,1,1,25
2023,019259,074,11,04,200501,3,1,2,31
2023,019259,074,11,05,200501,3,1,2,1
2023,019259,109,11,01,200501,3,1,1,64
2023,019259,109,11,02,200501,3,1,2,61
2023,019259,109,11,03,200501,3,1,2,25
2023,019259,109,11,04,200501,3,1,1,27
2023,019259,109,11,05,200501,3,1,2,25
2023,019259,109,11,06,200501,3,1,1,1
2023,019259,127,11,01,200501,3,1,1,52
2023,019260,015,11,01,200601,2,1,1,42
2023,019260,015,11,02,200601,2,1,2,40
2023,019260,015,11,03,200601,2,1,2,17
2023,019260,015,11,04,200601,2,1,1,16
2023,019260,015,11,05,200601,2,1,1,12
2023,019260,033,11,01,200601,2,1,1,57
2023,019260,033,11,02,200601,2,1,2,53
2023,019260,069,11,01,200601,2,1,1,55
2023,019260,069,11,02,200601,2,1,2,52
2023,019260,069,11,03,200601,2,1,1,32
2023,019260,069,11,04,200601,2,1,1,12
2023,019260,087,11,01,200601,2,1,1,63
2023,019260,087,11,02,200601,2,1,2,59
2023,019260,087,11,03,200601,2,1,2,26
2023,019260,087,11,04,200601,2,1,1,41
2023,019260,087,11,05,200601,2,1,2,15
2023,019260,106,11,01,200601,2,1,1,45
2023,019260,106,11,02,200601,2,1,2,45
2023,019260,106,11,03,200601,2,1,1,21
2023,019260,106,11,04,200601,2,1,2,18
2023,019260,124,11,01,200601,2,1,1,56
2023,019260,124,11,02,200601,2,1,2,41
2023,019261,004,11,01,200506,5,1,1,53
2023,019261,023,11,01,200506,5,1,2,64
2023,019261,023,11,02,200506,5,1,1,8
2023,019261,059,11,01,200506,5,1,1,59
2023,019261,059,11,02,200506,5,1,2,50
2023,019261,078,11,01,200506,5,1,1,61
2023,019261,078,11,02,200506,5,1,2,52
2023,019261,078,11,03,200506,5,1,1,24
2023,019261,078,11,04,200506,5,1,1,22
2023,019261,078,11,05,200506,5,1,1,12
2023,019261,116,11,01,200506,5,1,1,62
2023,019261,116,11,02,200506,5,1,2,62
2023,019261,151,11,01,200506,5,1,2,36
2023,019261,151,11,02,200506,5,1,1,16
2023,019261,151,11,03,200506,5,1,1,6
2023,019262,023,11,01,200505,5,1,1,68
2023,019262,023,11,02,200505,5,1,2,69
2023,019262,023,11,03,200505,5,1,2,40
2023,019262,023,11,04,200505,5,1,1,39
2023,019262,048,11,01,200505,5,1,1,35
2023,019262,048,11,02,200505,5,1,2,30
2023,019262,048,11,03,200505,5,1,2,10
2023,019262,048,11,04,200505,5,1,1,5
2023,019262,097,11,01,200505,5,1,2,44
2023,019262,097,11,02,200505,5,1,1,20
2023,019262,097,11,03,200505,5,1,1,15
2023,019262,097,11,04,200505,5,1,1,13
2023,019262,097,11,05,200505,5,1,2,7
2023,019262,120,11,01,200505,5,1,1,50
2023,019262,120,11,02,200505,5,1,2,34
2023,019262,120,11,03,200505,5,1,2,8
2023,019262,120,11,04,200505,5,1,2,78
2023,019262,143,11,01,200505,5,1,1,76
2023,019262,165,11,01,200505,5,1,2,58
2023,019262,165,11,02,200505,5,1,1,53
2023,019262,165,11,03,200505,5,1,1,26
2023,019263,043,11,01,200602,2,1,1,58
2023,019263,043,11,02,200602,2,1,2,60
2023,019263,043,11,03,200602,2,1,1,15
2023,019263,043,11,04,200602,2,1,2,13
2023,019263,043,11,05,200602,2,2,1,29
2023,019263,043,11,06,200602,2,2,2,27
2023,019263,043,11,07,200602,2,2,1,11
2023,019263,043,11,08,200602,2,2,1,1
2023,019263,067,11,01,200602,2,1,1,60
2023,019263,067,11,02,200602,2,1,2,58
2023,019263,067,11,03,200602,2,1,2,16
2023,019263,090,12,01,200602,2,1,2,32
2023,019263,090,12,02,200602,2,1,2,15
2023,019263,090,12,03,200602,2,1,1,13
2023,019263,090,12,04,200602,2,1,2,12
2023,019263,090,12,05,200602,2,1,1,9
2023,019263,090,12,06,200602,2,1,2,61
2023,019263,090,12,07,200602,2,1,2,18
2023,019263,090,22,01,200602,2,1,2,36
2023,019263,090,22,02,200602,2,1,2,14
2023,019263,090,22,03,200602,2,1,1,12
2023,019263,114,11,01,200602,2,1,1,32
2023,019263,114,11,02,200602,2,1,2,32
2023,019263,114,11,03,200602,2,1,2,4
2023,019263,114,11,04,200602,2,1,2,2
2023,019263,138,11,01,200602,2,1,2,50
2023,019263,138,11,02,200602,2,1,2,27
2023,019263,138,11,03,200602,2,1,1,39
2023,019263,138,11,04,200602,2,1,2,8
2023,019263,138,11,05,200602,2,1,2,3
2023,019263,162,11,01,200602,2,1,1,43
2023,019263,162,11,02,200602,2,1,2,46
2023,019263,162,11,03,200602,2,1,2,21
2023,019263,162,11,04,200602,2,1,1,16
2023,019264,002,11,01,200114,4,1,2,30
2023,019264,002,11,02,200114,4,1,1,33
2023,019264,002,11,03,200114,4,1,2,8
2023,019264,002,11,04,200114,4,1,1,7
2023,019264,002,11,05,200114,4,1,1,3
2023,019264,002,11,06,200114,4,1,2,1
2023,019264,023,11,01,200114,4,1,2,69
2023,019264,023,11,02,200114,4,1,1,68
2023,019264,023,11,03,200114,4,1,1,17
2023,019264,064,11,01,200114,4,1,2,60
2023,019264,064,11,02,200114,4,1,2,27
2023,019264,064,11,03,200114,4,2,2,42
2023,019264,083,11,01,200114,4,1,1,41
2023,019264,083,11,02,200114,4,1,2,34
2023,019264,083,11,03,200114,4,1,2,15
2023,019264,083,11,04,200114,4,1,1,11
2023,019264,083,11,05,200114,4,1,2,9
2023,019264,083,11,06,200114,4,1,1,50
2023,019264,103,11,01,200114,4,1,1,59
2023,019264,103,11,02,200114,4,1,2,52
2023,019264,123,11,01,200114,4,1,2,47
2023,019264,123,11,02,200114,4,1,1,32
2023,019264,123,11,03,200114,4,1,2,50
2023,019265,013,11,01,200402,5,1,1,34
2023,019265,013,11,02,200402,5,1,2,37
2023,019265,013,11,03,200402,5,1,2,9
2023,019265,013,11,04,200402,5,1,1,6
2023,019265,013,11,05,200402,5,1,1,4
2023,019265,026,11,01,200402,5,1,1,41
2023,019265,026,11,02,200402,5,1,2,39
2023,019265,026,11,03,200402,5,1,1,6
2023,019265,052,11,01,200402,5,1,2,76
2023,019265,052,11,02,200402,5,2,1,75
2023,019265,065,11,01,200402,5,1,1,65
2023,019265,065,11,02,200402,5,1,2,67
2023,019265,065,11,03,200402,5,1,2,38
2023,019265,081,11,01,200402,5,1,1,50
2023,019265,081,11,02,200402,5,1,2,43
2023,019265,081,11,03,200402,5,1,1,25
2023,019265,081,11,04,200402,5,1,1,22
2023,019265,081,11,05,200402,5,1,2,14
2023,019265,094,11,01,200402,5,1,1,68
2023,019265,094,11,02,200402,5,1,2,57
2023,019265,094,11,03,200402,5,1,1,30
2023,019265,094,11,04,200402,5,1,1,28
2023,019265,094,11,05,200402,5,2,1,15
2023,019265,094,11,06,200402,5,2,1,13
2023,019266,016,11,01,200607,4,1,1,33
2023,019266,016,11,02,200607,4,1,2,59
2023,019266,034,11,01,200607,4,1,1,40
2023,019266,034,11,02,200607,4,1,2,37
2023,019266,034,11,03,200607,4,1,1,17
2023,019266,034,11,04,200607,4,1,2,10
2023,019266,034,11,05,200607,4,1,2,66
2023,019266,070,11,01,200607,4,1,1,49
2023,019266,070,11,02,200607,4,1,2,45
2023,019266,070,11,03,200607,4,1,1,21
2023,019266,088,11,01,200607,4,1,1,44
2023,019266,088,11,02,200607,4,1,2,44
2023,019266,088,11,03,200607,4,1,1,17
2023,019266,088,11,04,200607,4,1,1,13
2023,019266,104,11,01,200607,4,1,1,57
2023,019266,104,11,02,200607,4,1,2,49
2023,019266,104,11,03,200607,4,1,2,22
2023,019266,104,11,04,200607,4,1,1,18
2023,019266,122,11,01,200607,4,1,1,76
2023,019266,122,11,02,200607,4,1,2,66
2023,019266,122,11,03,200607,4,1,1,29
2023,019267,012,11,01,200107,5,1,1,82
2023,019267,012,11,02,200107,5,1,2,47
2023,019267,012,11,03,200107,5,1,1,16
2023,019267,027,11,01,200107,5,1,2,43
2023,019267,027,11,02,200107,5,1,1,53
2023,019267,027,11,03,200107,5,1,1,20
2023,019267,027,11,04,200107,5,1,2,14
2023,019267,027,11,05,200107,5,1,1,6
2023,019267,038,11,01,200107,5,1,2,80
2023,019267,038,11,02,200107,5,1,2,50
2023,019267,065,11,01,200107,5,1,1,35
2023,019267,065,11,02,200107,5,1,2,33
2023,019267,065,11,03,200107,5,1,2,13
2023,019267,065,11,04,200107,5,1,2,11
2023,019267,090,11,01,200107,5,1,1,53
2023,019267,090,11,02,200107,5,1,2,48
2023,019267,090,11,03,200107,5,1,1,19
2023,019267,104,11,01,200107,5,1,2,50
2023,019268,003,11,01,200803,5,1,1,19
2023,019268,003,11,02,200803,5,1,2,23
2023,019268,003,11,03,200803,5,1,2,2
2023,019268,017,11,01,200803,5,1,1,33
2023,019268,017,11,02,200803,5,1,1,9
2023,019268,017,11,03,200803,5,2,1,56
2023,019268,017,11,04,200803,5,2,2,54
2023,019268,031,11,01,200803,5,1,1,32
2023,019268,031,11,02,200803,5,1,2,34
2023,019268,031,11,03,200803,5,1,1,12
2023,019268,031,11,04,200803,5,1,2,5
2023,019268,066,11,01,200803,5,1,2,64
2023,019268,066,11,02,200803,5,1,1,14
2023,019268,088,11,01,200803,5,1,1,57
2023,019268,097,11,01,200803,5,1,2,68
2023,019268,097,11,02,200803,5,1,1,72
2023,019269,049,11,01,200701,3,1,2,70
2023,019269,049,11,02,200701,3,1,1,44
2023,019269,049,11,03,200701,3,1,1,72
2023,019269,068,11,01,200701,3,1,2,51
2023,019269,090,11,01,200701,3,1,1,76
2023,019269,090,11,02,200701,3,1,2,58
2023,019269,090,11,03,200701,3,1,1,29
2023,019269,134,11,01,200701,3,1,1,60
2023,019269,134,11,02,200701,3,1,2,37
2023,019269,134,11,03,200701,3,1,2,14
2023,019269,134,11,04,200701,3,1,2,12
2023,019269,155,11,01,200701,3,1,1,78
2023,019269,155,11,02,200701,3,1,2,75
2023,019270,003,11,01,200701,3,1,1,73
2023,019270,003,11,02,200701,3,1,2,75
2023,019270,018,11,01,200701,3,1,1,62
2023,019270,018,11,02,200701,3,1,2,55
2023,019270,018,11,03,200701,3,1,2,34
2023,019270,018,11,04,200701,3,1,1,37
2023,019270,018,11,05,200701,3,1,2,14
2023,019270,018,11,06,200701,3,1,1,13
2023,019270,018,11,07,200701,3,1,1,1
2023,019270,034,11,01,200701,3,1,1,58
2023,019270,034,11,02,200701,3,1,2,42
2023,019270,034,11,03,200701,3,1,2,14
2023,019270,034,11,04,200701,3,1,2,91
2023,019270,049,11,01,200701,3,1,2,96
2023,019270,049,11,02,200701,3,1,1,65
2023,019270,065,11,01,200701,3,1,2,73
2023,019270,065,11,02,200701,3,1,2,62
2023,019270,065,11,03,200701,3,1,1,6
2023,019270,080,11,01,200701,3,1,1,74
2023,019271,002,11,01,200501,3,1,2,51
2023,019271,002,11,02,200501,3,1,2,23
2023,019271,002,11,03,200501,3,1,1,19
2023,019271,002,11,04,200501,3,1,2,15
2023,019271,002,11,05,200501,3,1,2,32
2023,019271,002,11,06,200501,3,1,1,4
2023,019271,002,11,07,200501,3,1,2,68
2023,019271,017,11,01,200501,3,1,1,42
2023,019271,017,11,02,200501,3,1,2,28
2023,019271,017,11,03,200501,3,1,1,3
2023,019271,045,11,01,200501,3,1,1,47
2023,019271,045,11,02,200501,3,1,2,43
2023,019271,045,11,03,200501,3,1,2,22
2023,019271,045,11,04,200501,3,1,2,17
2023,019271,045,11,05,200501,3,1,2,11
2023,019271,045,11,06,200501,3,1,1,6
2023,019271,045,11,07,200501,3,1,2,0
2023,019271,060,11,01,200501,3,1,2,30
2023,019271,060,11,02,200501,3,1,1,26
2023,019271,060,11,03,200501,3,1,1,14
2023,019271,060,11,04,200501,3,1,2,9
2023,019271,076,11,01,200501,3,1,1,53
2023,019271,076,11,02,200501,3,1,2,50
2023,019271,076,11,03,200501,3,1,1,29
2023,019271,076,11,04,200501,3,1,1,19
2023,019271,076,11,05,200501,3,1,1,25
2023,019271,076,11,06,200501,3,1,2,23
2023,019271,076,11,07,200501,3,1,1,5
2023,019271,091,11,01,200501,3,1,1,47
2023,019271,091,11,02,200501,3,1,2,40
2023,019271,091,11,03,200501,3,1,2,20
2023,019271,091,11,04,200501,3,1,2,16
2023,019271,091,11,05,200501,3,1,2,13
